KK Ahmed,16.595744680851062
KK Cooper,16.055555555555557
KL Nagarkoti,36.0
KM Asif,19.285714285714285
KMA Paul,16.4
KMDN Kulasekara,17.0
KP Appanna,19.818181818181817
KP Pietersen,19.444444444444443
KR Sen,17.285714285714285
KT Maphaka,33.0
KV Sharma,17.808988764044944
KW Richardson,16.0
Kamran Khan,11.857142857142858
Karanveer Singh,14.571428571428571
Kartik Tyagi,26.4375
Kuldeep Yadav,19.5
L Ablish,8.4
L Balaji,17.88235294117647
L Ngidi,11.625
L Wood,36.0
LA Carseldine,6.0
LB Williams,38.0
LE Plunkett,37.5
LH Ferguson,16.365079365079364
LI Meriwala,18.0
LJ Wright,35.5
LMP Simmons,18.0
LR Shukla,18.647058823529413
LS Livingstone,24.0
Lalit Yadav,26.181818181818183
M Ashwin,24.914285714285715
M Jansen,19.394736842105264
M Kartik,29.666666666666668
M Markande,19.486486486486488
M Morkel,18.59090909090909
M Muralitharan,22.880597014925375
M Ntini,26.375
M Pathirana,13.452830188679245
M Prasidh Krishna,18.8875
M Shahrukh Khan,18.0
M Siddharth,32.666666666666664
M Theekshana,24.47222222222222
M de Lange,18.166666666666668
MA Khote,15.0
MA Starc,13.76923076923077
MA Wood,10.909090909090908
MC Henriques,20.67391304347826
MF Maharoof,12.787878787878787
MG Bracewell,11.0
MG Johnson,18.757575757575758
MJ Clarke,22.0
MJ Henry,34.0
MJ McClenaghan,17.013333333333332
MJ Santner,23.346153846153847
MK Lomror,45.0
MK Tiwary,43.0
MM Ali,18.565217391304348
MM Patel,16.536585365853657
MM Sharma,16.13422818791946
MN Samuels,21.5
MP Stoinis,19.369565217391305
MP Yadav,12.1
MR Marsh,15.135135135135135
MS Gony,22.76923076923077
Mashrafe Mortaza,24.0
Mayank Dagar,69.0
Mohammad Asif,21.333333333333332
Mohammad Hafeez,30.5
Mohammad Nabi,27.866666666666667
Mohammed Shami,17.52
Mohammed Siraj,20.625
Mohsin Khan,18.074074074074073
Mujeeb Ur Rahman,21.523809523809526
Mukesh Choudhary,18.529411764705884
Mukesh Kumar,14.133333333333333
Musheer Khan,12.0
Mustafizur Rahman,18.445945945945947
N Burger,14.714285714285714
N Rana,19.2
N Thushara,20.22222222222222
NA Saini,29.7
NB Singh,24.0
ND Doshi,28.0
NLTC Perera,18.89189189189189
NM Coulter-Nile,16.5
NT Ellis,18.95
Naman Dhir,52.0
Navdeep Saini,12.0
Naveen-ul-Haq,14.884615384615385
Nithish Kumar Reddy,17.375
Noor Ahmad,16.5625
O Thomas,12.0
OC McCoy,14.636363636363637
OF Smith,12.857142857142858
P Amarnath,18.857142857142858
P Awana,17.3953488372093
P Dubey,39.0
P Kumar,24.84313725490196
P Negi,18.842105263157894
P Parameswaran,17.11111111111111
P Sahu,35.0
P Suyal,48.0
PC Valthaty,21.714285714285715
PD Collingwood,17.8
PH Solanki,18.0
PHKD Mendis,21.0
PJ Cummins,19.817073170731707
PJ Sangwan,19.522727272727273
PM Sarvesh Kumar,30.0
PP Chawla,19.223880597014926
PP Ojha,19.282828282828284
PV Tambe,23.642857142857142
PVD Chameera,25.666666666666668
PVSN Raju,12.0
PWH de Silva,17.02127659574468
Pankaj Singh,27.363636363636363
Parvez Rasool,49.75
Prince Yadav,27.4
R Ashwin,23.053658536585367
R Bhatia,20.01219512195122
R Dhawan,24.62962962962963
R McLaren,25.357142857142858
R Ninan,12.0
R Parag,33.0
R Powell,18.0
R Rampaul,15.764705882352942
R Sai Kishore,13.78125
R Sathish,23.166666666666668
R Sharma,22.095238095238095
R Shepherd,17.666666666666668
R Shukla,17.142857142857142
R Tewatia,23.416666666666668
R Vinay Kumar,16.763779527559056
RA Jadeja,22.70391061452514
RD Chahar,22.013157894736842
RE van der Merwe,17.72
RG More,35.0
RG Sharma,21.3125
RJ Gleeson,34.0
RJ Harris,17.829787234042552
RJ Peterson,16.0
RJW Topley,24.0
RN ten Doeschate,26.333333333333332
RP Meredith,18.666666666666668
RP Singh,17.77
RR Powar,28.6
RR Raje,20.0
RS Bopara,16.076923076923077
RS Hangargekar,12.0
RV Gomez,16.0
Ramandeep Singh,6.666666666666667
Rashid Khan,19.319277108433734
Rasikh Salam,23.1
Ravi Bishnoi,21.246753246753247
S Aravind,15.854166666666666
S Badree,23.636363636363637
S Dhawan,12.0
S Dube,20.833333333333332
S Gopal,18.69811320754717
S Kaul,19.206349206349206
S Kaushik,34.0
S Ladda,27.6
S Lamichhane,15.0
S Nadeem,26.24074074074074
S Narwal,17.666666666666668
S Randiv,21.75
S Sandeep Warrier,21.0
S Sreesanth,20.6046511627907
S Tyagi,34.833333333333336
S Vidyut,12.0
SA Abbott,54.0
SB Bangar,25.166666666666668
SB Jakati,21.78
SB Joshi,55.0
SB Styris,24.0
SB Wagh,20.4
SC Ganguly,23.0
SC Kuggeleijn,24.0
SD Chitnis,18.5
SE Bond,20.77777777777778
SE Rutherford,41.0
SH Johnson,32.8
SJ Srivastava,18.933333333333334
SK Raina,30.266666666666666
SK Trivedi,20.73972602739726
SK Warne,19.983333333333334
SL Malinga,15.106382978723405
SM Boland,14.0
SM Curran,19.88888888888889
SM Harwood,20.666666666666668
SM Pollock,21.23076923076923
SMSM Senanayake,21.333333333333332
SN Thakur,18.026086956521738
SP Narine,20.57075471698113
SR Watson,18.990654205607477
SS Agarwal,24.0
SS Cottrell,20.166666666666668
SS Mundhe,6.0
SS Sarkar,25.0
SSB Magala,36.0
ST Jayasuriya,18.5
STR Binny,21.214285714285715
SW Tait,18.576923076923077
Sachin Baby,3.3333333333333335
Sandeep Sharma,18.687116564417177
Shahbaz Ahmed,26.727272727272727
Shahid Afridi,20.0
Shakib Al Hasan,20.971830985915492
Shashank Singh,30.0
Shivam Mavi,19.696969696969695
Shivam Sharma,28.5
Shoaib Ahmed,20.4
Shoaib Akhtar,8.4
Shoaib Malik,26.0
Sikandar Raza,28.333333333333332
Simarjeet Singh,20.083333333333332
Sohail Tanvir,10.375
Suyash Sharma,27.95
Swapnil Singh,23.142857142857142
T Henderson,36.0
T Natarajan,17.714285714285715
T Shamsi,40.0
T Stubbs,9.0
T Thushara,13.5
TA Boult,17.86092715231788
TG Southee,21.17543859649123
TK Curran,18.307692307692307
TL Suman,21.428571428571427
TM Dilshan,54.4
TM Head,19.333333333333332
TP Sudhindra,70.0
TS Mills,19.272727272727273
TU Deshpande,17.563636363636363
UT Yadav,18.791411042944784
Umar Gul,9.642857142857142
Umran Malik,16.032258064516128
V Kaverappa,12.0
V Kohli,50.4
V Nigam,19.583333333333332
V Pratap Singh,17.0
V Puthur,12.0
V Sehwag,22.666666666666668
V Shankar,19.916666666666668
V Viyaskanth,60.0
VG Arora,16.384615384615383
VR Aaron,21.73913043478261
VR Iyer,27.0
VRV Singh,22.5
VS Malik,34.166666666666664
VY Mahesh,15.454545454545455
Vijaykumar Vyshak,15.904761904761905
W O'Rourke,10.5
WA Mota,18.0
WD Parnell,18.225
WG Jacks,17.625
WPUJC Vaas,12.863636363636363
Washington Sundar,27.365853658536587
XC Bartlett,30.0
Y Nagar,17.0
Y Prithvi Raj,30.0
Y Venugopal Rao,31.142857142857142
YA Abdulla,13.933333333333334
YK Pathan,25.0
YS Chahal,16.58951965065502
Yash Dayal,19.4
Yash Thakur,15.821428571428571
Yudhvir Singh,17.375
Yuvraj Singh,22.28205128205128
Z Khan,18.537815126050422
Zeeshan Ansari,25.375
